URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,target
29.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,1.0,1
52.0,45.0,0.0,3.0,2.0,0.0,0.0,0.0,39.0,0.75,4.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.17307692307692307,0.0,1
48.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,29.0,0.6041666666666666,11.0,0.22916666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
35.0,27.0,0.0,5.0,1.0,0.0,0.0,0.0,28.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1
32.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,1
60.0,52.0,0.0,4.0,1.0,0.0,0.0,0.0,54.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1
56.0,38.0,0.0,2.0,4.0,0.0,0.0,0.0,45.0,0.8035714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.19642857142857142,0.0,1
42.0,34.0,0.0,2.0,2.0,0.0,0.0,0.0,33.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1
171.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,133.0,0.7777777777777778,4.0,0.023391812865497075,5.0,1.0,4.0,0.0,0.19883040935672514,1.0,1
58.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,48.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,1
29.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,1.0,1
36.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.6111111111111112,6.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,1
28.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,21.0,0.75,2.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
57.0,41.0,0.0,3.0,4.0,0.0,0.0,0.0,33.0,0.5789473684210527,10.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.24561403508771928,1.0,1
112.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,0.7321428571428571,21.0,0.1875,0.0,0.0,0.0,0.0,0.08035714285714286,1.0,1
34.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,25.0,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,1.0,1
110.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,67.0,0.6090909090909091,21.0,0.19090909090909092,0.0,0.0,0.0,3.0,0.2,0.0,1
32.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,0.625,5.0,0.15625,0.0,0.0,0.0,0.0,0.21875,1.0,1
69.0,49.0,0.0,2.0,2.0,0.0,0.0,0.0,60.0,0.8695652173913043,1.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.11594202898550725,1.0,1
34.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,1.0,1
63.0,54.0,0.0,2.0,1.0,0.0,0.0,0.0,51.0,0.8095238095238095,3.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1
44.0,36.0,0.0,2.0,1.0,0.0,0.0,0.0,37.0,0.8409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,1
120.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,89.0,0.7416666666666667,21.0,0.175,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,1
16.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.625,2.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,1
63.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,0.5238095238095238,19.0,0.30158730158730157,1.0,1.0,0.0,0.0,0.1746031746031746,0.0,1
93.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,59.0,0.6344086021505376,23.0,0.24731182795698925,0.0,0.0,0.0,0.0,0.11827956989247312,1.0,1
48.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,23.0,0.4791666666666667,12.0,0.25,0.0,1.0,0.0,0.0,0.2708333333333333,0.0,1
56.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,42.0,0.75,4.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.17857142857142858,1.0,1
38.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,1
46.0,29.0,0.0,3.0,1.0,0.0,0.0,0.0,34.0,0.7391304347826086,3.0,0.06521739130434782,0.0,0.0,0.0,2.0,0.1956521739130435,1.0,1
32.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1
64.0,33.0,0.0,3.0,2.0,0.0,0.0,0.0,52.0,0.8125,1.0,0.015625,0.0,0.0,0.0,0.0,0.171875,1.0,1
69.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,49.0,0.7101449275362319,8.0,0.11594202898550725,1.0,1.0,0.0,0.0,0.17391304347826086,0.0,1
91.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,71.0,0.7802197802197802,7.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1
47.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,38.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,1
48.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,0.7708333333333334,2.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.1875,1.0,1
82.0,24.0,0.0,3.0,2.0,0.0,0.0,0.0,66.0,0.8048780487804879,3.0,0.036585365853658534,1.0,0.0,0.0,2.0,0.15853658536585366,1.0,1
34.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,0.7941176470588235,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,0
25.0,17.0,0.0,4.0,1.0,0.0,0.0,0.0,18.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1
186.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,113.0,0.6075268817204301,47.0,0.25268817204301075,2.0,1.0,3.0,0.0,0.13978494623655913,0.0,1
47.0,40.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,0.5957446808510638,12.0,0.2553191489361702,0.0,0.0,0.0,0.0,0.14893617021276595,0.0,1
94.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,78.0,0.8297872340425532,7.0,0.07446808510638298,0.0,0.0,0.0,0.0,0.09574468085106383,1.0,1
92.0,84.0,0.0,3.0,3.0,0.0,0.0,0.0,74.0,0.8043478260869565,10.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,1
83.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,0.5180722891566265,30.0,0.3614457831325301,1.0,1.0,0.0,0.0,0.12048192771084337,0.0,1
49.0,41.0,0.0,2.0,1.0,0.0,0.0,0.0,41.0,0.8367346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,1
61.0,33.0,0.0,2.0,1.0,0.0,0.0,0.0,51.0,0.8360655737704918,0.0,0.0,0.0,0.0,0.0,1.0,0.16393442622950818,1.0,1
65.0,56.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,0.5846153846153846,20.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.1076923076923077,1.0,1
54.0,45.0,0.0,3.0,1.0,0.0,0.0,0.0,41.0,0.7592592592592593,2.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.2037037037037037,1.0,1
86.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,47.0,0.5465116279069767,25.0,0.29069767441860467,0.0,0.0,0.0,0.0,0.16279069767441862,1.0,1
79.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,49.0,0.620253164556962,20.0,0.25316455696202533,0.0,0.0,0.0,0.0,0.12658227848101267,0.0,1
173.0,51.0,0.0,6.0,1.0,0.0,0.0,0.0,119.0,0.6878612716763006,21.0,0.12138728323699421,3.0,1.0,1.0,0.0,0.1907514450867052,0.0,1
63.0,41.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,0.5714285714285714,12.0,0.19047619047619047,1.0,1.0,0.0,0.0,0.23809523809523808,0.0,1
26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.38461538461538464,8.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,1
28.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,0.6785714285714286,3.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
100.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.84,4.0,0.04,1.0,1.0,0.0,2.0,0.12,1.0,1
54.0,37.0,0.0,3.0,1.0,0.0,0.0,0.0,44.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,1
47.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,1.0,1
83.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,37.0,0.4457831325301205,37.0,0.4457831325301205,1.0,1.0,0.0,0.0,0.10843373493975904,0.0,1
83.0,49.0,0.0,3.0,1.0,0.0,0.0,0.0,59.0,0.7108433734939759,12.0,0.14457831325301204,0.0,0.0,0.0,0.0,0.14457831325301204,0.0,1
57.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,48.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,1
84.0,23.0,0.0,3.0,2.0,0.0,0.0,0.0,55.0,0.6547619047619048,11.0,0.13095238095238096,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
32.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.78125,1.0,0.03125,0.0,0.0,0.0,0.0,0.1875,1.0,1
65.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,0.8,3.0,0.046153846153846156,0.0,0.0,0.0,0.0,0.15384615384615385,1.0,1
63.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,0.5396825396825397,22.0,0.3492063492063492,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,1
80.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,69.0,0.8625,3.0,0.0375,0.0,0.0,0.0,0.0,0.1,1.0,1
77.0,44.0,0.0,3.0,2.0,0.0,0.0,0.0,62.0,0.8051948051948052,3.0,0.03896103896103896,1.0,0.0,0.0,0.0,0.15584415584415584,1.0,1
64.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,51.0,0.796875,1.0,0.015625,0.0,0.0,0.0,0.0,0.1875,1.0,1
375.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,244.0,0.6506666666666666,72.0,0.192,9.0,3.0,8.0,8.0,0.15733333333333333,0.0,1
99.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,79.0,0.797979797979798,3.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.1717171717171717,0.0,1
18.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.6111111111111112,2.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,1
95.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,0.7473684210526316,16.0,0.16842105263157894,0.0,0.0,0.0,0.0,0.08421052631578947,1.0,1
71.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,44.0,0.6197183098591549,16.0,0.22535211267605634,1.0,1.0,0.0,0.0,0.15492957746478872,1.0,1
116.0,42.0,0.0,2.0,1.0,0.0,0.0,0.0,99.0,0.853448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.14655172413793102,1.0,1
89.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,71.0,0.797752808988764,7.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.12359550561797752,1.0,1
57.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,47.0,0.8245614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,1.0,1
36.0,27.0,0.0,2.0,1.0,0.0,0.0,0.0,25.0,0.6944444444444444,5.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
52.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,35.0,0.6730769230769231,10.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.1346153846153846,1.0,1
35.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,1
50.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,0.8,1.0,0.02,0.0,0.0,0.0,0.0,0.18,0.0,1
75.0,60.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,0.5466666666666666,23.0,0.30666666666666664,0.0,0.0,0.0,0.0,0.14666666666666667,0.0,1
31.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.6451612903225806,5.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,1
32.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,24.0,0.75,1.0,0.03125,0.0,0.0,0.0,0.0,0.21875,1.0,0
86.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,0.7441860465116279,14.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.09302325581395349,1.0,1
68.0,41.0,0.0,3.0,3.0,0.0,0.0,0.0,58.0,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,1.0,1
29.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,18.0,0.6206896551724138,6.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,1
60.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,51.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1
55.0,48.0,0.0,3.0,4.0,0.0,0.0,0.0,42.0,0.7636363636363637,3.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1
39.0,31.0,0.0,3.0,1.0,0.0,0.0,0.0,33.0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,1.0,1
97.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,71.0,0.7319587628865979,8.0,0.08247422680412371,0.0,1.0,0.0,0.0,0.18556701030927836,0.0,1
49.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,41.0,0.8367346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,1.0,1
64.0,39.0,0.0,3.0,3.0,0.0,0.0,0.0,42.0,0.65625,9.0,0.140625,0.0,0.0,0.0,0.0,0.203125,0.0,1
52.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,33.0,0.6346153846153846,10.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.17307692307692307,1.0,1
105.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.7619047619047619,12.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.12380952380952381,1.0,1
57.0,37.0,0.0,2.0,2.0,0.0,0.0,0.0,48.0,0.8421052631578947,1.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.14035087719298245,1.0,1
39.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,31.0,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,1.0,0
26.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,19.0,0.7307692307692307,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0
122.0,48.0,0.0,4.0,1.0,0.0,0.0,0.0,86.0,0.7049180327868853,0.0,0.0,4.0,1.0,3.0,3.0,0.29508196721311475,1.0,1
178.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,135.0,0.7584269662921348,19.0,0.10674157303370786,4.0,1.0,3.0,0.0,0.1348314606741573,1.0,1
38.0,31.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.7368421052631579,3.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,1
115.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,97.0,0.8434782608695652,4.0,0.034782608695652174,1.0,1.0,0.0,0.0,0.12173913043478261,1.0,1
32.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.6875,1.0,0.03125,0.0,0.0,0.0,0.0,0.28125,1.0,1
62.0,27.0,0.0,2.0,2.0,1.0,2.0,0.03225806451612903,45.0,0.7258064516129032,7.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.16129032258064516,1.0,1
32.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.75,2.0,0.0625,0.0,0.0,0.0,0.0,0.1875,1.0,1
82.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,54.0,0.6585365853658537,18.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.12195121951219512,1.0,1
43.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.7209302325581395,4.0,0.09302325581395349,1.0,1.0,0.0,0.0,0.18604651162790697,1.0,1
34.0,25.0,0.0,3.0,4.0,0.0,0.0,0.0,22.0,0.6470588235294118,3.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.2647058823529412,1.0,1
41.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,32.0,0.7804878048780488,2.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.17073170731707318,0.0,1
37.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,1.0,1
40.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.7,3.0,0.075,0.0,0.0,0.0,0.0,0.225,1.0,1
385.0,19.0,0.0,5.0,2.0,1.0,6.0,0.015584415584415584,237.0,0.6155844155844156,94.0,0.24415584415584415,9.0,1.0,8.0,5.0,0.14025974025974025,1.0,1
62.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,0.6774193548387096,10.0,0.16129032258064516,1.0,1.0,0.0,0.0,0.16129032258064516,0.0,1
50.0,30.0,0.0,3.0,3.0,0.0,0.0,0.0,38.0,0.76,2.0,0.04,1.0,1.0,0.0,0.0,0.2,0.0,1
83.0,11.0,0.0,2.0,0.0,1.0,1.0,0.012048192771084338,56.0,0.6746987951807228,10.0,0.12048192771084337,2.0,1.0,2.0,0.0,0.20481927710843373,1.0,1
45.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,38.0,0.8444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,1.0,1
46.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,38.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,1.0,1
78.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.7051282051282052,11.0,0.14102564102564102,0.0,1.0,0.0,0.0,0.15384615384615385,1.0,1
49.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,41.0,0.8367346938775511,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,1
120.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,74.0,0.6166666666666667,32.0,0.26666666666666666,0.0,0.0,0.0,2.0,0.11666666666666667,1.0,1
28.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
50.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,0.72,6.0,0.12,0.0,0.0,0.0,0.0,0.16,1.0,1
66.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,44.0,0.6666666666666666,12.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,1
42.0,35.0,0.0,4.0,2.0,0.0,0.0,0.0,36.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1
25.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.72,1.0,0.04,0.0,0.0,0.0,0.0,0.24,0.0,1
50.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,1
236.0,77.0,0.0,3.0,3.0,1.0,3.0,0.012711864406779662,150.0,0.635593220338983,51.0,0.21610169491525424,3.0,1.0,2.0,0.0,0.1483050847457627,1.0,1
47.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,1.0,1
48.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,1
32.0,25.0,0.0,2.0,4.0,0.0,0.0,0.0,23.0,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,1
92.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,77.0,0.8369565217391305,3.0,0.03260869565217391,1.0,1.0,0.0,0.0,0.13043478260869565,1.0,1
104.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,0.8365384615384616,7.0,0.0673076923076923,0.0,0.0,0.0,0.0,0.09615384615384616,1.0,1
35.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,1
30.0,22.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,0.6666666666666666,4.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.2,1.0,0
47.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,1
42.0,33.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,0.6666666666666666,4.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.23809523809523808,1.0,1
26.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,18.0,0.6923076923076923,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.2692307692307692,0.0,1
329.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,130.0,0.3951367781155015,188.0,0.5714285714285714,0.0,1.0,0.0,0.0,0.03343465045592705,0.0,1
61.0,18.0,0.0,3.0,1.0,0.0,0.0,0.0,47.0,0.7704918032786885,3.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.18032786885245902,0.0,1
72.0,63.0,0.0,4.0,1.0,0.0,0.0,0.0,35.0,0.4861111111111111,26.0,0.3611111111111111,0.0,0.0,0.0,0.0,0.1527777777777778,1.0,1
105.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,82.0,0.780952380952381,14.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.08571428571428572,1.0,1
47.0,39.0,0.0,4.0,1.0,0.0,0.0,0.0,41.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,1
33.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.7878787878787878,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1
205.0,78.0,0.0,4.0,1.0,0.0,0.0,0.0,153.0,0.7463414634146341,9.0,0.04390243902439024,5.0,1.0,4.0,6.0,0.2097560975609756,1.0,1
231.0,79.0,0.0,3.0,3.0,1.0,2.0,0.008658008658008658,149.0,0.645021645021645,51.0,0.22077922077922077,3.0,1.0,2.0,0.0,0.1341991341991342,1.0,1
57.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,47.0,0.8245614035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,1.0,1
142.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,106.0,0.7464788732394366,19.0,0.13380281690140844,1.0,0.0,0.0,1.0,0.11971830985915492,1.0,1
469.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,363.0,0.7739872068230277,77.0,0.16417910447761194,2.0,1.0,1.0,0.0,0.06183368869936034,1.0,1
33.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,18.0,0.5454545454545454,7.0,0.21212121212121213,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,1
62.0,54.0,0.0,2.0,1.0,0.0,0.0,0.0,53.0,0.8548387096774194,1.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.12903225806451613,1.0,1
122.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,77.0,0.6311475409836066,23.0,0.1885245901639344,0.0,0.0,0.0,2.0,0.18032786885245902,0.0,1
55.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,45.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1
69.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,58.0,0.8405797101449275,1.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.14492753623188406,0.0,1
84.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.5952380952380952,23.0,0.27380952380952384,1.0,1.0,0.0,0.0,0.13095238095238096,1.0,1
40.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0,32.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1
35.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,19.0,0.5428571428571428,10.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,1
58.0,41.0,0.0,3.0,2.0,1.0,1.0,0.017241379310344827,42.0,0.7241379310344828,6.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.1724137931034483,1.0,1
34.0,25.0,0.0,3.0,2.0,0.0,0.0,0.0,26.0,0.7647058823529411,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,1
41.0,26.0,0.0,7.0,1.0,0.0,0.0,0.0,31.0,0.7560975609756098,1.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.21951219512195122,1.0,1
76.0,39.0,0.0,3.0,1.0,0.0,0.0,0.0,50.0,0.6578947368421053,15.0,0.19736842105263158,0.0,0.0,0.0,0.0,0.14473684210526316,1.0,1
52.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,0.7692307692307693,2.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,1
36.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,26.0,0.7222222222222222,4.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
27.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.6666666666666666,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.18518518518518517,1.0,1
